date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
23:31:06	26399/26399	---MC-	200	added ('OK')	text/html	date:Wed,%2003%20Jul%202019%2021:31:09%20GMT	http://albania.al/article/23/visa/	C:/My%20Web%20Sites/albania/albania.al/article/23/visa/index.html	(from http://albania.al/about/)
23:31:11	638406/638406	---MC-	200	added ('OK')	image/jpeg	date:Wed,%2003%20Jul%202019%2021:29:30%20GMT	http://albania.al/Images/Resized/9s959tvc580f431fac729_3000_0_S_60.jpg	C:/My%20Web%20Sites/albania/albania.al/Images/Resized/9s959tvc580f431fac729_3000_0_S_60.jpg	(from http://albania.al/)
23:31:12	14069/14069	---MC-	200	added ('OK')	text/html	date:Wed,%2003%20Jul%202019%2021:31:15%20GMT	http://albania.al/article/20/safety/	C:/My%20Web%20Sites/albania/albania.al/article/20/safety/index.html	(from http://albania.al/about/)
23:31:13	99127/99127	---M--	200	added ('OK')	application/x-javascript	etag:%2218337-5415419186e3d%22	http://albania.al/Assets/Cache/86b86616_1478029745.js	C:/My%20Web%20Sites/albania/albania.al/Assets/Cache/86b86616_1478029745.js	(from http://albania.al/about/)
23:31:15	56476/56476	---M--	200	added ('OK')	image/jpeg	etag:%22dc9c-58a05d7b602ce%22	http://albania.al/Images/Resized/g7ihw3i15802a18d3df15_600_600_C_60.jpg	C:/My%20Web%20Sites/albania/albania.al/Images/Resized/g7ihw3i15802a18d3df15_600_600_C_60.jpg	(from http://albania.al/about/)
23:31:16	12755/12755	---MC-	200	added ('OK')	text/html	date:Wed,%2003%20Jul%202019%2021:31:17%20GMT	http://albania.al/article/5/albania_go_your_own_way/	C:/My%20Web%20Sites/albania/albania.al/article/5/albania_go_your_own_way/index.html	(from http://albania.al/about/)
23:31:16	18263/18263	---MC-	200	added ('OK')	text/html	date:Wed,%2003%20Jul%202019%2021:31:19%20GMT	http://albania.al/article/2/famous/	C:/My%20Web%20Sites/albania/albania.al/article/2/famous/index.html	(from http://albania.al/about/)
23:31:17	35395/35395	---MC-	200	added ('OK')	text/html	date:Wed,%2003%20Jul%202019%2021:31:20%20GMT	http://albania.al/article/19/geography/	C:/My%20Web%20Sites/albania/albania.al/article/19/geography/index.html	(from http://albania.al/about/)
23:31:18	56923/56923	---M--	200	added ('OK')	image/jpeg	etag:%22de5b-567ed3bafe3eb%22	http://albania.al/Images/Resized/vdcyil0j58029b1dc805a_600_600_C_60.jpg	C:/My%20Web%20Sites/albania/albania.al/Images/Resized/vdcyil0j58029b1dc805a_600_600_C_60.jpg	(from http://albania.al/about/)
23:31:19	21788/21788	---MC-	200	added ('OK')	text/html	date:Wed,%2003%20Jul%202019%2021:31:22%20GMT	http://albania.al/article/1/history/	C:/My%20Web%20Sites/albania/albania.al/article/1/history/index.html	(from http://albania.al/about/)
23:31:19	14261/14261	---MC-	200	added ('OK')	text/html	date:Wed,%2003%20Jul%202019%2021:31:22%20GMT	http://albania.al/article/57/albanian_national_tourism_agency_/	C:/My%20Web%20Sites/albania/albania.al/article/57/albanian_national_tourism_agency_/index.html	(from http://albania.al/about/)
23:31:21	49376/49376	---MC-	200	added ('OK')	text/html	date:Wed,%2003%20Jul%202019%2021:31:24%20GMT	http://albania.al/article/12/explore/	C:/My%20Web%20Sites/albania/albania.al/article/12/explore/index.html	(from http://albania.al/about/)
23:31:27	51183/51183	---M--	200	added ('OK')	image/jpeg	etag:%22c7ef-555ac347c1de3%22	http://albania.al/Images/Resized/p04bo0u458107db3e617c_600_600_C_60.jpg	C:/My%20Web%20Sites/albania/albania.al/Images/Resized/p04bo0u458107db3e617c_600_600_C_60.jpg	(from http://albania.al/destinations/)
23:31:30	50106/50106	---MC-	200	added ('OK')	text/html	date:Wed,%2003%20Jul%202019%2021:31:31%20GMT	http://albania.al/article/6/destinations/	C:/My%20Web%20Sites/albania/albania.al/article/6/destinations/index.html	(from http://albania.al/about/)
23:31:31	68536/68536	---M--	200	added ('OK')	image/jpeg	etag:%2210bb8-5404dfe5c205f%22	http://albania.al/Images/Resized/dzxj9fmf580fac591d466_600_600_C_60.jpg	C:/My%20Web%20Sites/albania/albania.al/Images/Resized/dzxj9fmf580fac591d466_600_600_C_60.jpg	(from http://albania.al/destinations/)
23:31:31	61366/61366	---M--	200	added ('OK')	image/jpeg	etag:%22efb6-567ed9b80458b%22	http://albania.al/Images/Resized/00af7rh6580fa8f500449_600_600_C_60.jpg	C:/My%20Web%20Sites/albania/albania.al/Images/Resized/00af7rh6580fa8f500449_600_600_C_60.jpg	(from http://albania.al/destinations/)
23:31:33	28971/28971	---MC-	200	added ('OK')	text/html	date:Wed,%2003%20Jul%202019%2021:31:35%20GMT	http://albania.al/article/11/unesco/	C:/My%20Web%20Sites/albania/albania.al/article/11/unesco/index.html	(from http://albania.al/about/)
23:31:36	33230/33230	---M--	200	added ('OK')	image/jpeg	etag:%2281ce-5404dfe11c91f%22	http://albania.al/Images/Resized/8v0fuf165810e531e13e5_600_600_C_60.jpg	C:/My%20Web%20Sites/albania/albania.al/Images/Resized/8v0fuf165810e531e13e5_600_600_C_60.jpg	(from http://albania.al/destinations/)
23:31:36	67180/67180	---MC-	200	added ('OK')	text/html	date:Wed,%2003%20Jul%202019%2021:31:38%20GMT	http://albania.al/destination/8/tirana/	C:/My%20Web%20Sites/albania/albania.al/destination/8/tirana/index.html	(from http://albania.al/destinations/)
23:31:38	55507/55507	---MC-	200	added ('OK')	text/html	date:Wed,%2003%20Jul%202019%2021:31:40%20GMT	http://albania.al/destination/20/alpet/	C:/My%20Web%20Sites/albania/albania.al/destination/20/alpet/index.html	(from http://albania.al/destinations/)
23:31:44	73262/73262	---M--	200	added ('OK')	image/jpeg	etag:%2211e2e-589dee31528af%22	http://albania.al/Images/Resized/tckd1tqs58107a0e4bc14_600_600_C_60.jpg	C:/My%20Web%20Sites/albania/albania.al/Images/Resized/tckd1tqs58107a0e4bc14_600_600_C_60.jpg	(from http://albania.al/destinations/)
23:31:46	43899/43899	---MC-	200	added ('OK')	text/html	date:Wed,%2003%20Jul%202019%2021:31:48%20GMT	http://albania.al/article/7/ionian/	C:/My%20Web%20Sites/albania/albania.al/article/7/ionian/index.html	(from http://albania.al/destinations/)
23:31:50	76449/76449	---M--	200	added ('OK')	image/jpeg	etag:%2212aa1-5884800a8f70e%22	http://albania.al/Images/Resized/pdnttl5l58107bebc98a1_600_600_C_60.jpg	C:/My%20Web%20Sites/albania/albania.al/Images/Resized/pdnttl5l58107bebc98a1_600_600_C_60.jpg	(from http://albania.al/destinations/)
23:31:52	36808/36808	---MC-	200	added ('OK')	text/html	date:Wed,%2003%20Jul%202019%2021:31:54%20GMT	http://albania.al/article/30/adriatic/	C:/My%20Web%20Sites/albania/albania.al/article/30/adriatic/index.html	(from http://albania.al/destinations/)
23:31:53	87559/87559	---M--	200	added ('OK')	image/jpeg	etag:%2215607-567ed208358eb%22	http://albania.al/Images/Resized/0302uhoq58125cbbe47f9_600_600_C_60.jpg	C:/My%20Web%20Sites/albania/albania.al/Images/Resized/0302uhoq58125cbbe47f9_600_600_C_60.jpg	(from http://albania.al/destinations/)
23:31:56	62187/62187	---M--	200	added ('OK')	image/jpeg	etag:%22f2eb-5404dfe427ddf%22	http://albania.al/Images/Resized/djmfvlfv580fa9715ea42_600_600_C_60.jpg	C:/My%20Web%20Sites/albania/albania.al/Images/Resized/djmfvlfv580fa9715ea42_600_600_C_60.jpg	(from http://albania.al/destinations/)
23:31:57	67550/67550	---MC-	200	added ('OK')	text/html	date:Wed,%2003%20Jul%202019%2021:31:58%20GMT	http://albania.al/destination/12/berati/	C:/My%20Web%20Sites/albania/albania.al/destination/12/berati/index.html	(from http://albania.al/destinations/)
23:31:59	67362/67362	---MC-	200	added ('OK')	text/html	date:Wed,%2003%20Jul%202019%2021:32:01%20GMT	http://albania.al/destination/13/gjirokastra/	C:/My%20Web%20Sites/albania/albania.al/destination/13/gjirokastra/index.html	(from http://albania.al/destinations/)
23:32:02	60723/60723	---M--	200	added ('OK')	image/jpeg	etag:%22ed33-5404dff3e047f%22	http://albania.al/Images/Resized/rar0wotp580371f60edc5_600_600_C_60.jpg	C:/My%20Web%20Sites/albania/albania.al/Images/Resized/rar0wotp580371f60edc5_600_600_C_60.jpg	(from http://albania.al/destinations/)
23:32:04	50205/50205	---MC-	200	added ('OK')	text/html	date:Wed,%2003%20Jul%202019%2021:32:06%20GMT	http://albania.al/destination/17/butrint/	C:/My%20Web%20Sites/albania/albania.al/destination/17/butrint/index.html	(from http://albania.al/destinations/)
23:32:05	45351/45351	---M--	200	added ('OK')	image/jpeg	etag:%22b127-589deecd5ec8f%22	http://albania.al/Images/Resized/wavce7cn5cebec07f35d7_600_600_C_60.jpg	C:/My%20Web%20Sites/albania/albania.al/Images/Resized/wavce7cn5cebec07f35d7_600_600_C_60.jpg	(from http://albania.al/destinations/)
23:32:06	50738/50738	---MC-	200	added ('OK')	text/html	date:Wed,%2003%20Jul%202019%2021:32:09%20GMT	http://albania.al/destination/25/apollonia_/	C:/My%20Web%20Sites/albania/albania.al/destination/25/apollonia_/index.html	(from http://albania.al/destinations/)
23:32:12	73262/73262	---M--	200	added ('OK')	image/jpeg	etag:%2211e2e-567eda0928ceb%22	http://albania.al/Images/Resized/yd8kqg6m580fabdd04019_600_600_C_60.jpg	C:/My%20Web%20Sites/albania/albania.al/Images/Resized/yd8kqg6m580fabdd04019_600_600_C_60.jpg	(from http://albania.al/destinations/)
23:32:15	56353/56353	---MC-	200	added ('OK')	text/html	date:Wed,%2003%20Jul%202019%2021:32:17%20GMT	http://albania.al/destination/15/durresi/	C:/My%20Web%20Sites/albania/albania.al/destination/15/durresi/index.html	(from http://albania.al/destinations/)
23:32:16	55782/55782	---M--	200	added ('OK')	image/jpeg	etag:%22d9e6-567ed1ff929eb%22	http://albania.al/Images/Resized/rulcqahv58036fe018ebc_600_600_C_60.jpg	C:/My%20Web%20Sites/albania/albania.al/Images/Resized/rulcqahv58036fe018ebc_600_600_C_60.jpg	(from http://albania.al/destinations/)
23:32:16	67297/67297	---M--	200	added ('OK')	image/jpeg	etag:%22106e1-567ed2f82a44b%22	http://albania.al/Images/Resized/97i5e1sh58107d7c0c5ef_600_600_C_60.jpg	C:/My%20Web%20Sites/albania/albania.al/Images/Resized/97i5e1sh58107d7c0c5ef_600_600_C_60.jpg	(from http://albania.al/destinations/)
23:32:18	53282/53282	---MC-	200	added ('OK')	text/html	date:Wed,%2003%20Jul%202019%2021:32:21%20GMT	http://albania.al/destination/19/vlora/	C:/My%20Web%20Sites/albania/albania.al/destination/19/vlora/index.html	(from http://albania.al/destinations/)
23:32:20	31425/31425	---MC-	200	added ('OK')	text/html	date:Wed,%2003%20Jul%202019%2021:32:21%20GMT	http://albania.al/destination/22/saranda/	C:/My%20Web%20Sites/albania/albania.al/destination/22/saranda/index.html	(from http://albania.al/destinations/)
23:32:23	63521/63521	---MC-	200	added ('OK')	text/html	date:Wed,%2003%20Jul%202019%2021:32:24%20GMT	http://albania.al/destination/9/kruja/	C:/My%20Web%20Sites/albania/albania.al/destination/9/kruja/index.html	(from http://albania.al/destinations/)
23:32:24	47323/47323	---M--	200	added ('OK')	image/jpeg	etag:%22b8db-567ed4e1cbf8b%22	http://albania.al/Images/Resized/5rpbz7qb591c1f8faf4d3_600_600_C_60.jpg	C:/My%20Web%20Sites/albania/albania.al/Images/Resized/5rpbz7qb591c1f8faf4d3_600_600_C_60.jpg	(from http://albania.al/destinations/)
23:32:27	63489/63489	---MC-	200	added ('OK')	text/html	date:Wed,%2003%20Jul%202019%2021:32:28%20GMT	http://albania.al/destination/14/korca/	C:/My%20Web%20Sites/albania/albania.al/destination/14/korca/index.html	(from http://albania.al/destinations/)
23:32:29	45145/45145	---M--	200	added ('OK')	image/jpeg	etag:%22b059-5504608002c92%22	http://albania.al/Images/Resized/5qr3mncz5925999be7770_600_600_C_60.jpg	C:/My%20Web%20Sites/albania/albania.al/Images/Resized/5qr3mncz5925999be7770_600_600_C_60.jpg	(from http://albania.al/destinations/)
23:32:32	59453/59453	---MC-	200	added ('OK')	text/html	date:Wed,%2003%20Jul%202019%2021:32:33%20GMT	http://albania.al/destination/11/shkodra/	C:/My%20Web%20Sites/albania/albania.al/destination/11/shkodra/index.html	(from http://albania.al/destinations/)
23:32:32	39545/39545	---M--	200	added ('OK')	image/jpeg	etag:%229a79-567edbad3ae4b%22	http://albania.al/Images/Resized/fj0gkljk581253e4d8ad4_600_600_C_60.jpg	C:/My%20Web%20Sites/albania/albania.al/Images/Resized/fj0gkljk581253e4d8ad4_600_600_C_60.jpg	(from http://albania.al/destinations/)
23:32:34	35132/35132	---MC-	200	added ('OK')	text/html	date:Wed,%2003%20Jul%202019%2021:32:36%20GMT	http://albania.al/destination/10/lezha/	C:/My%20Web%20Sites/albania/albania.al/destination/10/lezha/index.html	(from http://albania.al/destinations/)
23:32:37	29631/29631	---M--	200	added ('OK')	image/jpeg	etag:%2273bf-57401b23dafc4%22	http://albania.al/Images/Resized/9s959tvc580f431fac729_600_600_C_60.jpg	C:/My%20Web%20Sites/albania/albania.al/Images/Resized/9s959tvc580f431fac729_600_600_C_60.jpg	(from http://albania.al/destinations/)
23:32:37	24323/24323	---M--	200	added ('OK')	image/jpeg	etag:%225f03-567ed2bf17eab%22	http://albania.al/Images/Resized/uwx771go5ab26ea957ff7_600_600_C_60.jpg	C:/My%20Web%20Sites/albania/albania.al/Images/Resized/uwx771go5ab26ea957ff7_600_600_C_60.jpg	(from http://albania.al/destinations/)
23:32:40	34250/34250	---MC-	200	added ('OK')	text/html	date:Wed,%2003%20Jul%202019%2021:32:41%20GMT	http://albania.al/destination/24/himare/	C:/My%20Web%20Sites/albania/albania.al/destination/24/himare/index.html	(from http://albania.al/destinations/)
23:32:40	66059/66059	---M--	200	added ('OK')	image/jpeg	etag:%221020b-559c5c217d6ce%22	http://albania.al/Images/Resized/c34ry5ic581079ea008d6_600_600_C_60.jpg	C:/My%20Web%20Sites/albania/albania.al/Images/Resized/c34ry5ic581079ea008d6_600_600_C_60.jpg	(from http://albania.al/destinations/)
23:32:43	43461/43461	---MC-	200	added ('OK')	text/html	date:Wed,%2003%20Jul%202019%2021:32:44%20GMT	http://albania.al/destination/28/dhermi_/	C:/My%20Web%20Sites/albania/albania.al/destination/28/dhermi_/index.html	(from http://albania.al/destinations/)
23:32:43	651373/651373	---M--	200	added ('OK')	image/jpeg	etag:%229f06d-5404f2828169f%22	http://albania.al/Images/Resized/djd8on1j5810e4ce76d54_2400_1400_C_75.jpg	C:/My%20Web%20Sites/albania/albania.al/Images/Resized/djd8on1j5810e4ce76d54_2400_1400_C_75.jpg	(from http://albania.al/about/)
23:32:45	31978/31978	---MC-	200	added ('OK')	text/html	date:Wed,%2003%20Jul%202019%2021:32:47%20GMT	http://albania.al/destination/27/ksamil_/	C:/My%20Web%20Sites/albania/albania.al/destination/27/ksamil_/index.html	(from http://albania.al/destinations/)
23:32:47	54496/54496	---MC-	200	added ('OK')	text/html	date:Wed,%2003%20Jul%202019%2021:32:47%20GMT	http://albania.al/destination/18/pogradec/	C:/My%20Web%20Sites/albania/albania.al/destination/18/pogradec/index.html	(from http://albania.al/destinations/)
23:32:49	43844/43844	---M--	200	added ('OK')	image/jpeg	etag:%22ab44-5506b26770892%22	http://albania.al/Images/Resized/vvpmbdev580faecb52c54_600_600_C_60.jpg	C:/My%20Web%20Sites/albania/albania.al/Images/Resized/vvpmbdev580faecb52c54_600_600_C_60.jpg	(from http://albania.al/destinations/)
23:32:49	23729/23729	---MC-	200	added ('OK')	text/html	date:Wed,%2003%20Jul%202019%2021:32:51%20GMT	http://albania.al/destination/16/osumi/	C:/My%20Web%20Sites/albania/albania.al/destination/16/osumi/index.html	(from http://albania.al/destinations/)
